identifier	cv_initial	cv_final	cv_difference	mean_unit_cnt_initial	mean_unit_cnt_final		std_x	std_y
ENSGT00760000118913_ENSG00000162374_RRM_1	0.18490006540841	0.18490006540841	0	3	3		0.554700196225229	0.554700196225229
ENSGT00760000119086_ENSG00000136933_Kelch_4	0.201939315586359	0.185281696496388	-0.016657619089971	5.35714285714286	5.5		1.08181776206978	1.01904933073014
ENSGT00920000148986_ENSG00000167395_zf-C2H2	0.183056549121759	0.185501551615658	0.0024450024939	27	27.0666666666667		4.94252682628748	5.02090866373048
ENSGT00900000140925_ENSG00000110107_WD40	0.185548310966212	0.185548310966212	0	6.33333333333333	6.33333333333333		1.17513930278601	1.17513930278601
ENSGT00390000013522_ENSG00000112293_FG-GAP	0.110957110883101	0.185850860609014	0.074893749725913	3.8	5.7		0.421637021355784	1.05934990547138
ENSGT00760000118964_ENSG00000183914_Dynein_heavy	0.293455894656762	0.186475933001148	-0.106979961655614	2.3	6.9		0.674948557710553	1.28668393770792
ENSGT00550000074573_ENSG00000090530_TPR_2	0.240525356338238	0.186585408544692	-0.053939947793546	3.36363636363636	3.53846153846154		0.809039834955891	0.660225291773525
ENSGT00840000129748_ENSG00000117625_Myb_DNA-bind_7	0.311264860125246	0.187082869338697	-0.124181990786549	2.42857142857143	2.85714285714286		0.755928946018454	0.534522483824849
ENSGT00760000119241_ENSG00000147647_Amidohydro_3	0.261454165461476	0.187082869338697	-0.074371296122779	2.21428571428571	2.85714285714286		0.578934223521839	0.534522483824849
ENSGT00390000006543_ENSG00000100558_PH	0.229132277644501	0.187082869338697	-0.042049408305804	2.07142857142857	2.85714285714286		0.474631146549323	0.534522483824849
ENSGT00860000133729_ENSG00000187446_EF-hand_6	0.187082869338697	0.187082869338697	0	2.85714285714286	2.85714285714286		0.534522483824849	0.534522483824849
ENSGT00530000062984_ENSG00000128829_Pkinase	0.130744090092123	0.187082869338697	0.056338779246574	3	2.85714285714286		0.392232270276368	0.534522483824849
ENSGT00550000074910_ENSG00000067704_tRNA-synt_1g	0.091259936262779	0.187082869338697	0.095822933075918	2.92857142857143	2.85714285714286		0.267261241912424	0.534522483824849
ENSGT00910000143979_ENSG00000171617_Kelch_1	0	0.187082869338697	0.187082869338697	5	5.71428571428571		0	1.0690449676497
ENSGT00390000010355_ENSG00000198301_SDA1	0	0.187082869338697	0.187082869338697	3	2.85714285714286		0	0.534522483824849
ENSGT00390000018393_ENSG00000115524_HEAT	0	0.187082869338697	0.187082869338697	6	5.71428571428571		0	1.0690449676497
ENSGT00760000118923_ENSG00000077782_I-set	0.187210424537619	0.187210424537619	0	2.82352941176471	2.82352941176471		0.528594139870924	0.528594139870924
ENSGT00900000140811_ENSG00000073008_Ig_3	0.187210424537619	0.187210424537619	0	2.82352941176471	2.82352941176471		0.528594139870924	0.528594139870924
ENSGT00900000140811_ENSG00000130202_Ig_3	0.187210424537619	0.187210424537619	0	2.82352941176471	2.82352941176471		0.528594139870924	0.528594139870924
ENSGT00700000104295_ENSG00000178537_Mito_carr	0.187210424537619	0.187210424537619	0	2.82352941176471	2.82352941176471		0.528594139870924	0.528594139870924
ENSGT00910000144028_ENSG00000121871_LRR_8	0.229205469813201	0.187340565747576	-0.041864904065626	6.5625	9.1875		1.50416089564913	1.72119144780585
ENSGT00390000017536_ENSG00000110448_SRCR	0.206235499576199	0.1875	-0.018735499576199	2.55555555555556	2.66666666666667		0.52704627669473	0.5
ENSGT00760000119239_ENSG00000069966_WD40	0.188059553581373	0.188059553581373	0	6.61111111111111	6.61111111111111		1.24328260423241	1.24328260423241
ENSGT00730000110295_ENSG00000180113_TUDOR	0.197768493152539	0.188080168172681	-0.009688324979858	6.625	7		1.31021626713557	1.31656117720877
ENSGT00760000119141_ENSG00000058272_Ank_2	0.210248560170935	0.188146816577942	-0.022101743592993	2.92857142857143	2.64285714285714		0.615727926214882	0.497245158098847
ENSGT00390000000549_ENSG00000089091_DZR	0.172718453503656	0.188146816577942	0.015428363074286	2.71428571428571	2.64285714285714		0.468807230938495	0.497245158098847
ENSGT00890000139394_ENSG00000165288_WD40	0.203529713935453	0.18827124797198	-0.015258465963474	7.07142857142857	7.42857142857143		1.43924583425785	1.39858641350614
ENSGT00530000062896_ENSG00000073734_ABC_ATPase	0.212348576969156	0.188499522468481	-0.023849054500675	2.38461538461538	3.73333333333333		0.506369683541833	0.703731550548997
ENSGT00760000119106_ENSG00000119402_WD40	0.18516401995451	0.188499522468481	0.003335502513971	5	5.6		0.925820099772551	1.0555973258235
ENSGT00550000074508_ENSG00000119314_RRM_5	0.13857990321385	0.188499522468481	0.049919619254632	3.85714285714286	3.73333333333333		0.534522483824849	0.703731550548997
ENSGT00730000110639_ENSG00000104369_MORN	0.188561808316413	0.188561808316413	0	7.5	7.5		1.4142135623731	1.4142135623731
ENSGT00870000136531_ENSG00000127837_WD40	0.241716396298051	0.189308908657239	-0.052407487640812	6.85714285714286	7.64285714285714		1.65748386032949	1.44686094473747
ENSGT00760000119152_ENSG00000150995_RYDR_ITPR	0.168290025535415	0.190297182720815	0.0220071571854	2.88235294117647	3.82352941176471		0.485071250072666	0.727606875108999
ENSGT00760000119131_ENSG00000009694_EGF_2	0.190335253578998	0.190335253578998	0	7.58333333333333	7.58333333333333		1.44337567297406	1.44337567297406
ENSGT00390000003574_ENSG00000075945_Arm	0.202383489886272	0.190421605422374	-0.011961884463898	5.375	5.58823529411765		1.08781125813871	1.06412073618386
ENSGT00900000140811_ENSG00000109943_Ig_3	0.208166599946613	0.190593656637895	-0.017572943308718	2.30769230769231	3.30769230769231		0.480384461415261	0.630425171956115
ENSGT00900000140815_ENSG00000142303_TSP_1	0.304889402083775	0.191239885518009	-0.113649516565766	4.71428571428571	6.35714285714286		1.43733575268066	1.21573927222163
ENSGT00530000062953_ENSG00000180353_HS1_rep	0.18490006540841	0.191239885518009	0.006339820109599	6	6.35714285714286		1.10940039245046	1.21573927222163
ENSGT00890000139430_ENSG00000177565_WD40	0.180446056722794	0.191440568705488	0.010994511982694	7.47368421052632	7.63157894736842		1.34859684498089	1.46099381380504
ENSGT00390000003623_ENSG00000116213_ANAPC4_WD40	0.210392707377305	0.191714540113632	-0.018678167263673	6.14285714285714	5.64285714285714		1.29241234531773	1.08181776206978
ENSGT00840000129677_ENSG00000029534_Ank_2	0.213421050652769	0.19231082486633	-0.021110225786439	10.7058823529412	12.7058823529412		2.28486065992964	2.44347871594866
ENSGT00530000063751_ENSG00000109072_Hemopexin	0.246172111873024	0.192414593044778	-0.053757518828247	4.05555555555556	5.38888888888889		0.998364675929488	1.03690086251908
ENSGT00730000111199_ENSG00000172731_LRR_4	0.224113509279739	0.192800445180522	-0.031313064099217	3.85714285714286	4.66666666666667		0.864437821507566	0.899735410842438
ENSGT00530000063440_ENSG00000101146_WD40	0.218477294530594	0.192800445180522	-0.025676849350072	4.53333333333333	4.66666666666667		0.990430401872025	0.899735410842437
ENSGT00550000074425_ENSG00000127412_Ank_2	0.292865209981455	0.193075390738633	-0.099789819242822	2.95238095238095	1.85714285714286		0.864649667564296	0.358568582800318
ENSGT00550000074425_ENSG00000165125_Ank_2	0.292865209981455	0.193075390738633	-0.099789819242822	2.95238095238095	1.85714285714286		0.864649667564296	0.358568582800318
ENSGT00760000119167_ENSG00000198561_Arm	0.226487425974619	0.193204920854681	-0.033282505119938	5.77777777777778	7.27777777777778		1.30859401674224	1.40610247955351
ENSGT00390000012721_ENSG00000131507_DUF2370	0.201943106566352	0.193388668113549	-0.008554438452802	2.26666666666667	2.8125		0.457737708217064	0.543905629069357
ENSGT00530000064001_ENSG00000067182_TNFR_c6	0.192349870960526	0.193611937824819	0.001262066864292	3.76923076923077	3.92307692307692		0.725011052081984	0.75955452531275
ENSGT00760000118904_ENSG00000125798_Forkhead_N	0.466659563835427	0.193868599864974	-0.272790963970453	1.35714285714286	5.38461538461539		0.633323693776651	1.04390784542678
ENSGT00900000140774_ENSG00000197859_TSP_1	0.188422287906398	0.19392482462758	0.005502536721182	6.5	7.5		1.22474487139159	1.45443618470685
ENSGT00390000017331_ENSG00000089692_Ig_3	0.205648793758853	0.19422386077225	-0.011424932986603	3.4	3.6		0.699205898780101	0.699205898780101
ENSGT00390000009109_ENSG00000140691_Arm	0.283278861866266	0.194265272933175	-0.089013588933091	6	7.3		1.6996731711976	1.41813649241218
ENSGT00530000063625_ENSG00000144589_LRR_8	0.136082763487954	0.194330855612127	0.058248092124173	3	4.76923076923077		0.408248290463863	0.926808695996298
ENSGT00730000110792_ENSG00000054938_VWC	0.194894663538594	0.194894663538594	0	2.84615384615385	2.84615384615385		0.554700196225229	0.554700196225229
ENSGT00900000140774_ENSG00000100767_I-set	0	0.194894663538594	0.194894663538594	3	2.84615384615385		0	0.554700196225229
ENSGT00390000018540_ENSG00000122707_Kazal_2	0	0.194894663538594	0.194894663538594	3	2.84615384615385		0	0.554700196225229
ENSGT00760000118931_ENSG00000114648_Kelch_1	0.199611808167985	0.194894663538594	-0.004717144629391	5.61538461538462	5.69230769230769		1.12089707663561	1.10940039245046
ENSGT00720000108792_ENSG00000174453_VWC	0.164460733406053	0.195035597245042	0.03057486383899	2.75	2.6		0.452267016866645	0.50709255283711
ENSGT00530000063161_ENSG00000095951_zf-C2H2	0.161374306091976	0.195035597245042	0.033661291153067	4.8	5.2		0.774596669241483	1.01418510567422
ENSGT00510000046360_ENSG00000119950_HLH	0.378542324506045	0.195535049016075	-0.18300727548997	1.92857142857143	1.85714285714286		0.730045911547372	0.363136519601281
ENSGT00500000044957_ENSG00000129932_HEAT_2	0.300317298048102	0.195535049016075	-0.104782249032027	3.35714285714286	3.71428571428571		1.00820807201863	0.726273039202563
ENSGT00550000074436_ENSG00000113594_fn3	0.213808993529939	0.196100422592781	-0.017708570937159	5	5.26666666666667		1.0690449676497	1.03279555898864
ENSGT00890000139427_ENSG00000005108_TSP_1	0.195028281354048	0.196148056506848	0.0011197751528	18.1176470588235	20.2941176470588		3.53345356806157	3.98065173499191
ENSGT00760000118913_ENSG00000090621_RRM_1	0.222590397952767	0.196286807139595	-0.026303590813172	3.68421052631579	3.73684210526316		0.820069887194403	0.733492805626908
ENSGT00760000118913_ENSG00000254535_RRM_1	0.222590397952767	0.196286807139595	-0.026303590813172	3.68421052631579	3.73684210526316		0.820069887194403	0.733492805626908
ENSGT00390000004254_ENSG00000163811_WD40	0.179528894104892	0.19643708451895	0.016908190414058	4.18181818181818	4.58333333333333		0.750757193529548	0.90033663737852
ENSGT00780000121851_ENSG00000135862_Laminin_EGF	0.180596642268013	0.196438415620165	0.015841773352152	10.2857142857143	10.7857142857143		1.85756546332813	2.11872862561749
ENSGT00920000148967_ENSG00000165138_Ank_2	0.349571165858971	0.19731267487586	-0.152258490983111	3.84615384615385	6.15384615384615		1.34450448407296	1.21423184538991
ENSGT00390000014726_ENSG00000265203_Peptidase_S41_N	0.197385508487931	0.197385508487931	0	3.66666666666667	3.66666666666667		0.723746864455746	0.723746864455746
ENSGT00910000144029_ENSG00000274523_RCC1	0.197381292425379	0.198019801980198	0.000638509554819	6.375	6.3125		1.25830573921179	1.25
ENSGT00760000118866_ENSG00000147044_L27	0.139170720998827	0.19850624652971	0.059335525530884	2.82352941176471	3.58823529411765		0.392952623996688	0.712287119900726
ENSGT00910000144273_ENSG00000148225_WD40	0.202251750636429	0.198532441490607	-0.003719309145822	5.28571428571429	5.5		1.0690449676497	1.09192842819834
ENSGT00530000062944_ENSG00000004864_Mito_carr	0.206318333991049	0.199094068148153	-0.007224265842896	2.92857142857143	6.20689655172414		0.604217978116644	1.2357562850575
ENSGT00530000063153_ENSG00000158805_zf-C2H2_4	0.074854109821332	0.199287718368914	0.124433608547582	6.64285714285714	6.53333333333333		0.497245158098847	1.30201309334357
ENSGT00390000013118_ENSG00000172137_EF-hand_1	0.200045511435337	0.200045511435337	0	4.64285714285714	4.64285714285714		0.928782731664065	0.928782731664065
ENSGT00530000063265_ENSG00000073711_EF-hand_7	0.348385946698691	0.200218539493353	-0.148167407205338	2.13333333333333	2.8		0.743223352957206	0.560611910581388
ENSGT00410000025635_ENSG00000099783_RRM_1	0.217176892574877	0.200218539493353	-0.016958353081524	2.73333333333333	2.8		0.593616839704664	0.560611910581388
ENSGT00390000009378_ENSG00000168944_C2	0.204405114594425	0.200218539493353	-0.004186575101072	2.53846153846154	2.8		0.518874521662771	0.560611910581388
ENSGT00530000063501_ENSG00000164318_Laminin_G_2	0.200218539493353	0.200218539493353	0	2.8	2.8		0.560611910581388	0.560611910581388
ENSGT00530000063599_ENSG00000151690_MFS_1	0.180138760288717	0.200218539493353	0.020079779204636	2.86666666666667	2.8		0.516397779494322	0.560611910581388
ENSGT00840000129970_ENSG00000167967_zf-C2H2	0.19758462225197	0.200239137896664	0.002654515644694	9.26666666666667	9.4		1.83095083286825	1.88224789622864
ENSGT00900000140802_ENSG00000074047_zf-C2H2	0.152474550477819	0.200819226321355	0.048344675843536	5.0625	5.8125		0.771902411793961	1.16726175299288
ENSGT00550000074455_ENSG00000179388_zf-H2C2_2	0.185404962177392	0.201007563051842	0.015602600874451	3.63636363636364	4.5		0.674199862463242	0.904534033733291
ENSGT00740000115096_ENSG00000128610_zf-H2C2_2	0.201164375633008	0.201164375633008	0	6.64285714285714	6.64285714285714		1.33630620956212	1.33630620956212
ENSGT00910000144029_ENSG00000179051_RCC1	0.211288563682129	0.201342230929418	-0.009946332752711	5.6	6.46666666666667		1.18321595661992	1.30201309334357
ENSGT00760000118830_ENSG00000144810_Collagen	0.244389712060362	0.201920058648777	-0.042469653411586	6.11764705882353	16.5294117647059		1.4950900031928	3.33761979295919
ENSGT00550000074527_ENSG00000069399_Ank_2	0.328191636954529	0.202030508910442	-0.126161128044087	2.8	3.5		0.918936583472682	0.707106781186548
ENSGT00550000074931_ENSG00000101343_HAT	0.068653177646784	0.202030508910442	0.133377331263659	12.0714285714286	14		0.828741930164745	2.82842712474619
ENSGT00760000119000_ENSG00000187955_fn3	0.204296653885377	0.202711370482398	-0.001585283402979	7.29411764705882	7.41176470588235		1.4901638283404	1.50244898122248
ENSGT00390000001827_ENSG00000182973_TPR_1	0.218477294530594	0.203396903808845	-0.015080390721749	4.53333333333333	5.53333333333333		0.990430401872025	1.12546286774228
ENSGT00390000003635_ENSG00000153814_zf-C2H2_aberr	0.195035597245042	0.203405298657394	0.008369701412352	2.6	2.52941176470588		0.50709255283711	0.514495755427527
ENSGT00510000049238_ENSG00000122223_V-set	0.288675134594813	0.203519331620353	-0.08515580297446	2	1.85714285714286		0.577350269189626	0.377964473009227
ENSGT00390000006311_ENSG00000074211_WD40	0.087413452163633	0.203610154351489	0.116196702187857	5.0625	4.76470588235294		0.442530601578392	0.970142500145332
ENSGT00760000119180_ENSG00000138741_Ank_5	0.077130809078033	0.203770683243397	0.126639874165365	3.90909090909091	2.83333333333333		0.301511344577764	0.577350269189626
ENSGT00390000008446_ENSG00000161036_LRR_4	0.255730982313644	0.203770683243397	-0.051960299070246	2.63636363636364	2.83333333333333		0.674199862463242	0.577350269189626
ENSGT00390000004917_ENSG00000140025_EF-hand_6	0.164460733406053	0.203770683243397	0.039309949837345	2.75	2.83333333333333		0.452267016866646	0.577350269189626
ENSGT00530000063546_ENSG00000103723_HEAT_2	0.165359456941537	0.203841228747759	0.038481771806222	4.57142857142857	3.8		0.755928946018454	0.774596669241483
ENSGT00390000012618_ENSG00000166747_Cnd1	0	0.203841228747759	0.203841228747759	3	3.8		0	0.774596669241483
ENSGT00920000149071_ENSG00000005700_RCC1	0.203841228747759	0.203841228747759	0	3.8	3.8		0.774596669241484	0.774596669241484
ENSGT00730000110884_ENSG00000144339_Kazal_2	0.202369377172044	0.203841228747759	0.001471851575714	2.93333333333333	3.8		0.593616839704664	0.774596669241484
ENSGT00910000144102_ENSG00000183751_WD40	0.196396101212393	0.204040812244081	0.007644711031688	10	11.6666666666667		1.96396101212393	2.38047614284762
ENSGT00920000148937_ENSG00000186001_LRR_8	0.17817416127495	0.204236321304952	0.026062160030003	3	6.26666666666667		0.534522483824849	1.27988094684437
ENSGT00760000118962_ENSG00000145244_Ldl_recept_a	0.194354985756841	0.204369688917118	0.010014703160277	6.33333333333333	6.41666666666667		1.23091490979333	1.31137217055151
ENSGT00390000011960_ENSG00000005981_Ank_2	0.338050955957683	0.204495074732527	-0.133555881225156	3.92857142857143	3.64285714285714		1.32805732697661	0.744946343668492
ENSGT00760000118985_ENSG00000127527_EF-hand_4	0.205328427923679	0.205328427923679	0	2.73684210526316	2.73684210526316		0.561951486949016	0.561951486949016
ENSGT00860000133673_ENSG00000179583_LRR_6	0.203184523567333	0.205523721258642	0.002339197691309	4.09090909090909	4.54545454545455		0.831209414593634	0.934198732993827
ENSGT00870000136444_ENSG00000164287_ANAPC4_WD40	0.204529865972895	0.205648793758853	0.001118927785958	3.3	6.8		0.674948557710553	1.3984117975602
ENSGT00580000081628_ENSG00000108055_AAA_21	0.185841038739426	0.206052755498737	0.020211716759311	3.5	7.53333333333333		0.650443635587991	1.55226409142382
ENSGT00760000119048_ENSG00000164050_TIG	0.153180394759789	0.206824733985651	0.053644339225862	4.22222222222222	5.55555555555556		0.646761666763555	1.14902629992028
ENSGT00390000013141_ENSG00000134014_Radical_SAM	0.482089837378206	0.207822541777071	-0.274267295601135	1.30769230769231	2.78571428571429		0.630425171956115	0.578934223521839
ENSGT00530000063448_ENSG00000197256_Ank_2	0.349986091869518	0.207822541777071	-0.142163550092448	2.78571428571429	2.78571428571429		0.974961255922229	0.578934223521839
ENSGT00530000063369_ENSG00000039560_Ank_2	0.232047740446129	0.207822541777071	-0.024225198669058	2.85714285714286	2.78571428571429		0.662993544131796	0.578934223521839
ENSGT00390000019377_ENSG00000143318_Thioredoxin_6	0.229132277644501	0.207822541777071	-0.02130973586743	2.07142857142857	2.78571428571429		0.474631146549323	0.578934223521839
ENSGT00840000129830_ENSG00000130803_zf-H2C2_2	0.221737533626895	0.207930798703617	-0.013806734923279	10.3333333333333	11.8888888888889		2.29128784747792	2.47206616236522
ENSGT00840000129830_ENSG00000167785_zf-H2C2_2	0.221737533626895	0.207930798703617	-0.013806734923279	10.3333333333333	11.8888888888889		2.29128784747792	2.47206616236522
ENSGT00910000143979_ENSG00000120696_Kelch_1	0.324589267628768	0.208166599946613	-0.116422667682155	4.84615384615385	5.38461538461539		1.57300952773941	1.12089707663561
ENSGT00910000143979_ENSG00000165572_Kelch_1	0.324589267628768	0.208166599946613	-0.116422667682155	4.84615384615385	5.38461538461539		1.57300952773941	1.12089707663561
ENSGT00550000074815_ENSG00000136628_WHEP-TRS	0.208166599946613	0.208166599946613	0	3.84615384615385	3.84615384615385		0.800640769025436	0.800640769025436
ENSGT00390000011073_ENSG00000185798_WD40	0.230796545586249	0.208567191560833	-0.022229354025416	5.33333333333333	5.58333333333333		1.23091490979333	1.16450015288132
ENSGT00910000144151_ENSG00000114650_WD40	0.23559722373237	0.208568675323013	-0.027028548409357	5.15384615384615	6.30769230769231		1.21423184538991	1.31558702896054
ENSGT00890000139406_ENSG00000144021_WD40	0.208568675323013	0.208568675323013	0	6.30769230769231	6.30769230769231		1.31558702896054	1.31558702896054
ENSGT00760000118805_ENSG00000165323_Cadherin	0.213761904982286	0.20868870833291	-0.005073196649376	30.8333333333333	30.9444444444444		6.59099207028716	6.45775614119061
ENSGT00830000128299_ENSG00000162692_Ig_3	0.219073419785212	0.208827050312143	-0.010246369473069	6.35714285714286	6.42857142857143		1.39268102577742	1.34245960914949
ENSGT00390000012485_ENSG00000132361_TPR_12	0.263550419330745	0.209172269685646	-0.054378149645099	2.77777777777778	1.83333333333333		0.732084498140959	0.383482494423685
ENSGT00390000018178_ENSG00000161973_DUF4200	0.248304145396077	0.209275012385659	-0.039029133010418	2.26315789473684	4.05263157894737		0.561951486949016	0.848114523878724
ENSGT00390000013367_ENSG00000129636_VCBS	0.26459047012906	0.209350451146347	-0.055240018982713	5.86666666666667	7.4		1.55226409142382	1.54919333848297
ENSGT00740000115559_ENSG00000079112_Cadherin	0.209452833287639	0.209452833287639	0	6.8	6.8		1.42427926635595	1.42427926635595
ENSGT00530000063187_ENSG00000160445_Arm	0.2	0.209625074154883	0.009625074154883	5	6.61538461538462		1	1.38675049056307
ENSGT00670000098022_ENSG00000139668_WD40	0.23184832178575	0.209654182001095	-0.022194139784655	5.6	6.46666666666667		1.2983506020002	1.35576371027375
ENSGT00390000018781_ENSG00000113522_AAA_21	0.129022668509446	0.210463298107664	0.081440629598218	2.07142857142857	12.375		0.267261241912424	2.60448331408234
ENSGT00390000018781_ENSG00000283782_AAA_21	0.129022668509446	0.210463298107664	0.081440629598218	2.07142857142857	12.375		0.267261241912424	2.60448331408234
ENSGT00760000119155_ENSG00000141447_Ank	0.195312504715558	0.210818510677892	0.015506005962335	2.9375	3		0.57373048260195	0.632455532033676
ENSGT00910000144014_ENSG00000073670_EGF_2	0.207549808665108	0.210952491314662	0.003402682649554	2.5	2.35714285714286		0.518874521662771	0.497245158098847
ENSGT00840000129677_ENSG00000173273_Ank_2	0.222309175149657	0.211012756016531	-0.011296419133126	11.125	14.1875		2.47318957353994	2.99374347598454
ENSGT00760000119102_ENSG00000104413_RRM_1	0.162069171992452	0.211660104885167	0.049590932892715	2.92857142857143	3.57142857142857		0.474631146549323	0.755928946018454
ENSGT00760000118805_ENSG00000166341_Cadherin	0.21284436098364	0.21284436098364	0	24.4	24.4		5.19340240800081	5.19340240800081
ENSGT00530000063965_ENSG00000164091_WD40	0.222783197169752	0.212976230717874	-0.009806966451878	5.33333333333333	5.61111111111111		1.18817705157201	1.19503329458363
ENSGT00390000013941_ENSG00000114757_TPR_1	0.25	0.213197700253522	-0.036802299746478	4	5.52941176470588		1	1.17885787199006
ENSGT00390000010268_ENSG00000180176_TOH_N	0.268658426371011	0.21320071635561	-0.0554577100154	1.91666666666667	2		0.514928650544437	0.426401432711221
ENSGT00390000012198_ENSG00000129933_TPR_2	0.214802632526166	0.213291556034362	-0.001511076491804	5.35714285714286	5.42857142857143		1.15072838853303	1.15786844704368
ENSGT00920000149092_ENSG00000141956_zf-C2H2	0.228149928674307	0.213680485600607	-0.0144694430737	15.3333333333333	15.4		3.49829890633937	3.29067947824935
ENSGT00830000128242_ENSG00000196557_Ion_trans	0.213966599120888	0.213966599120888	0	3.73333333333333	3.73333333333333		0.79880863671798	0.79880863671798
ENSGT00670000097933_ENSG00000080200_Crystall	0.213975792926155	0.213975792926155	0	5.63636363636364	5.63636363636364		1.20604537831105	1.20604537831105
ENSGT00820000126981_ENSG00000168077_Collagen	0	0.213975792926155	0.213975792926155	3	2.81818181818182		0	0.603022689155527
ENSGT00390000000018_ENSG00000164506_ANAPC4_WD40	0.340854305896705	0.213979886049369	-0.126874419847336	3.70588235294118	6.41176470588235		1.26316595714661	1.37198868114007
ENSGT00680000100059_ENSG00000155636_RRM_1	0.214391351814579	0.214391351814579	0	3.46666666666667	3.46666666666667		0.743223352957206	0.743223352957206
ENSGT00390000009007_ENSG00000116183_Sushi	0.175247772426894	0.214393764155549	0.039145991728655	6.23076923076923	8.07142857142857		1.09192842819834	1.73046395354122
ENSGT00910000144004_ENSG00000138642_RCC1	0.2209484505338	0.214460463467228	-0.006487987066572	5.78260869565217	6.04347826086957		1.27765843134763	1.29608714878021
ENSGT00390000002993_ENSG00000153113_Calpain_inhib	0.226517596124819	0.214750240550102	-0.011767355574717	4.92307692307692	8.61538461538462		1.11516355015296	1.85015591858549
ENSGT00760000119094_ENSG00000186432_Arm	0.198897308515588	0.214944605496283	0.016047296980695	7.5625	8.125		1.50416089564913	1.7464249196573
ENSGT00890000139430_ENSG00000051596_ANAPC4_WD40	0.25113002743693	0.215115928805351	-0.03601409863158	6.11764705882353	6.35294117647059		1.53632487373181	1.36661884182223
ENSGT00920000149070_ENSG00000122218_WD40	0.218481978661857	0.215330346152838	-0.003151632509019	6.15384615384615	6.46153846153846		1.34450448407296	1.39136531360295
ENSGT00890000139482_ENSG00000196116_TUDOR	0.187210424537619	0.215490148643345	0.028279724105726	2.82352941176471	3.64705882352941		0.528594139870924	0.785905247993376
ENSGT00530000063614_ENSG00000075568_ASH	0.258337877444538	0.215491061967194	-0.042846815477344	4.73333333333333	7.4		1.22279928657082	1.59463385855724
ENSGT00390000011354_ENSG00000112200_zf-C2H2_4	0.295255162503782	0.215710271940062	-0.07954489056372	10.5	11.8666666666667		3.10017920628971	2.55976189368874
ENSGT00900000140785_ENSG00000149177_fn3	0.187673475305738	0.215942315359685	0.028268840053948	9.61538461538462	10.1538461538462		1.80455264717055	2.19264504826757
ENSGT00840000129704_ENSG00000018869_zf-H2C2_2	0.198751896684234	0.216141666632049	0.017389769947815	14.0208333333333	14.1666666666667		2.78666721809353	3.06200694395403
ENSGT00840000129704_ENSG00000120784_zf-H2C2_2	0.198751896684234	0.216141666632049	0.017389769947815	14.0208333333333	14.1666666666667		2.78666721809353	3.06200694395403
ENSGT00840000129704_ENSG00000142065_zf-H2C2_2	0.198751896684234	0.216141666632049	0.017389769947815	14.0208333333333	14.1666666666667		2.78666721809353	3.06200694395403
ENSGT00840000129704_ENSG00000178187_zf-H2C2_2	0.198751896684234	0.216141666632049	0.017389769947815	14.0208333333333	14.1666666666667		2.78666721809353	3.06200694395403
ENSGT00840000129704_ENSG00000180479_zf-H2C2_2	0.198751896684234	0.216141666632049	0.017389769947815	14.0208333333333	14.1666666666667		2.78666721809353	3.06200694395403
ENSGT00840000129704_ENSG00000181007_zf-H2C2_2	0.198751896684234	0.216141666632049	0.017389769947815	14.0208333333333	14.1666666666667		2.78666721809353	3.06200694395403
ENSGT00840000129704_ENSG00000186017_zf-H2C2_2	0.198751896684234	0.216141666632049	0.017389769947815	14.0208333333333	14.1666666666667		2.78666721809353	3.06200694395403
ENSGT00840000129704_ENSG00000188283_zf-H2C2_2	0.198751896684234	0.216141666632049	0.017389769947815	14.0208333333333	14.1666666666667		2.78666721809353	3.06200694395403
ENSGT00840000129704_ENSG00000197863_zf-H2C2_2	0.198751896684234	0.216141666632049	0.017389769947815	14.0208333333333	14.1666666666667		2.78666721809353	3.06200694395403
ENSGT00390000001118_ENSG00000107518_Kelch_5	0.216709749154839	0.216349677974621	-0.000360071180218	4.76470588235294	5.64705882352941		1.03255821656129	1.22173935797433
ENSGT00530000063333_ENSG00000168843_ig	0.268582102196504	0.216357804547184	-0.05222429764932	2.23076923076923	2.76923076923077		0.599144689515278	0.599144689515278
ENSGT00900000140770_ENSG00000165194_Cadherin	0.216357804547184	0.216357804547184	0	5.53846153846154	5.53846153846154		1.19828937903056	1.19828937903056
ENSGT00390000016650_ENSG00000132780_TPR_12	0.310177227623891	0.216422084174694	-0.093755143449197	2.33333333333333	4.6875		0.723746864455746	1.01447851956888
ENSGT00900000140844_ENSG00000140553_UNC45-central	0.340829313038434	0.217201884064096	-0.123627428974338	3.41666666666667	6.38461538461539		1.16450015288132	1.38675049056307
ENSGT00730000111053_ENSG00000144895_eIF2A	0.352089395109765	0.217255392296812	-0.134834002812953	2.2	2.70588235294118		0.774596669241483	0.587867532097255
ENSGT00390000006311_ENSG00000156475_WD40	0.25712973861329	0.217409197706927	-0.039720540906363	5.5	5.5625		1.4142135623731	1.20933866224478
ENSGT00810000125439_ENSG00000184613_EGF_CA	0.274840986696606	0.217648933159484	-0.057192053537122	4.53333333333333	6.46666666666667		1.24594580635795	1.40746310109799
ENSGT00530000063845_ENSG00000178104_Cnn_1N	0.25288574557463	0.217654316061792	-0.035231429512838	5.92307692307692	22.625		1.4978617237882	4.92442890089805
ENSGT00840000129916_ENSG00000164011_zf-H2C2_2	0.194578952172822	0.217840023475894	0.023261071303072	8.875	8.5		1.7268882005338	1.8516401995451
